transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16871,53,2165,2/13/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
18848,7,2165,4/30/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
2309,70,2166,2/12/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
5604,19,2166,11/2/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
8908,70,2166,10/15/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
15955,39,2166,9/4/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
18435,33,2166,1/16/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
19478,55,2166,7/28/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
717,5,2167,2/23/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
749,9,2167,7/17/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
1503,34,2167,4/7/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
13295,19,2167,8/6/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
15239,40,2167,8/8/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
15898,4,2167,6/5/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
12214,94,2168,12/28/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
15962,58,2168,11/6/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146
16428,52,2168,2/12/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
3699,73,2169,1/6/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
4878,36,2169,7/27/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
13621,73,2169,7/9/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
14806,83,2169,9/4/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
15039,94,2169,2/5/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
2147,58,2170,11/28/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
2227,35,2170,10/13/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
2490,95,2170,12/2/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
2569,39,2170,11/16/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
14613,64,2170,11/28/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
19392,75,2170,2/2/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
35,0,2171,8/20/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12765,0,2171,11/26/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
16082,91,2171,4/27/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
17023,0,2171,3/30/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
18395,58,2171,3/19/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
18758,35,2171,5/26/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
9097,17,2172,2/8/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,42710
9618,68,2172,1/19/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37823
10820,3,2172,2/12/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38750
18620,3,2172,12/1/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42404
2566,75,2173,2/27/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
2765,59,2173,5/9/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487
14362,17,2173,7/26/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,39880
19675,43,2173,1/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
1075,11,2174,9/4/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
2973,4,2174,2/11/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
6580,18,2174,5/25/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
8771,98,2174,10/10/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12421,100,2174,3/2/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
647,54,2175,3/5/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
7820,62,2175,10/21/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
10701,89,2175,3/9/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
16062,17,2175,11/2/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
7788,15,2176,12/2/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35707
15393,98,2176,6/28/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42172
16774,19,2176,9/18/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
854,32,2177,3/25/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
5544,39,2177,9/23/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
14132,14,2177,2/4/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
17937,64,2177,7/18/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
19360,9,2177,8/20/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
3808,33,2178,5/10/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
15290,95,2178,10/4/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
17499,86,2178,6/17/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
19809,92,2178,10/14/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
2920,34,2179,1/7/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
3843,27,2179,3/9/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
7380,76,2179,1/6/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
13179,37,2179,4/27/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
14483,75,2179,11/14/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
17260,36,2179,5/21/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
19277,72,2179,11/24/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
8081,50,2180,6/29/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361
12161,88,2180,6/3/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345
13083,87,2180,1/11/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996
13209,0,2180,3/15/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701
18810,63,2180,10/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698
2798,61,2181,5/28/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487
3821,6,2181,1/30/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258
8349,43,2181,11/9/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
10450,81,2181,8/1/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667
11124,94,2181,10/4/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
12605,76,2181,2/25/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193
14397,92,2181,5/19/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556
17235,67,2181,10/7/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
4918,89,2182,8/2/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
7535,41,2182,3/25/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880
8607,18,2182,2/6/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667
8977,29,2182,2/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539
12132,89,2182,12/13/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
13298,64,2182,4/1/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487
14867,35,2182,11/6/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
14919,0,2182,4/10/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888
134,78,2183,5/9/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429
2640,20,2183,12/20/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
3333,94,2183,6/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
4324,41,2183,9/17/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,39427
4741,80,2183,12/15/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
5664,8,2183,10/8/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,34586
8381,4,2183,6/1/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549
9777,31,2183,12/22/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337
9902,51,2183,5/30/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470
10989,51,2183,8/4/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220
15351,36,2183,3/8/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,40336
16791,1,2183,5/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649
17160,78,2183,3/10/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429
18954,28,2183,10/20/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
739,37,2184,8/16/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
3641,17,2184,6/7/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
5314,27,2184,9/14/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
6622,59,2184,6/1/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
6667,97,2184,3/19/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
7983,24,2184,10/17/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
8119,64,2184,11/23/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12719,17,2184,3/21/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16908,63,2184,9/23/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18217,16,2184,9/28/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
18508,64,2184,5/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
3601,54,2185,7/23/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
4895,52,2185,3/18/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
5050,35,2185,1/18/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
8913,45,2185,8/6/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
11042,55,2185,8/15/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12002,60,2185,1/10/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
13251,94,2185,8/16/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
4281,76,2186,7/29/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
13545,23,2186,2/14/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
17944,1,2186,5/31/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
3299,34,2187,3/21/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
5155,39,2187,2/14/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
8691,10,2187,10/28/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
9354,98,2187,4/6/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
13296,13,2187,9/25/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
15918,68,2187,5/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
19688,21,2187,6/16/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
2097,65,2188,3/27/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
3462,84,2188,10/21/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
6659,12,2188,9/7/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
10943,69,2188,9/17/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
13943,58,2188,6/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
14726,68,2188,3/31/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
2703,30,2189,10/8/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
2924,58,2189,7/8/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
3339,0,2189,6/4/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12938,92,2189,3/31/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
16151,0,2189,10/3/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
17416,69,2189,7/19/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
18991,49,2189,8/12/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
19290,0,2189,4/12/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
19348,22,2189,8/15/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
19476,89,2189,11/20/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
3092,83,2190,4/24/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
3553,28,2190,11/19/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
5525,82,2190,4/26/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
12811,47,2190,8/19/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
14513,3,2190,2/16/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
14962,78,2190,7/1/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16889,55,2190,7/27/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
16890,22,2190,7/30/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
1230,96,2191,2/8/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364
5092,48,2191,6/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,39915
5174,10,2191,4/11/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38216
6922,25,2191,12/18/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552
13678,12,2191,9/3/2017,0,Cancelled,WeareA2B,Standard,medium,medium,1231.15,161.6,34586
70,27,2192,5/6/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
1785,34,2192,11/18/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12359,2,2192,11/4/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
14569,85,2192,9/15/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
2556,80,2193,2/14/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533
8382,57,2193,11/6/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047
12482,52,2193,10/8/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
18266,71,2193,3/21/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873
6681,55,2194,10/20/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707
7105,56,2194,4/10/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143
8712,2,2194,5/20/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
9843,62,2194,9/7/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,40487
12556,73,2194,2/13/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873
13645,44,2194,11/18/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991
15038,55,2194,9/9/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259
18142,6,2194,8/10/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701
750,75,2195,12/28/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429
981,10,2195,10/23/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378
7558,87,2195,10/24/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38482
12151,10,2195,7/16/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586
12510,52,2195,6/25/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
2686,62,2196,3/12/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,42105
6396,0,2196,3/11/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,38573
16007,0,2196,3/21/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,40779
18982,76,2196,4/27/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,40336
19024,9,2196,10/20/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35378
3499,62,2197,9/2/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
10869,66,2197,1/9/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
14845,28,2197,8/7/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
6007,80,2198,11/25/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667
12146,35,2198,12/5/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750
12801,86,2198,6/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36367
2829,87,2199,3/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38859
13303,0,2199,12/6/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
15667,11,2199,5/28/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670
16212,45,2199,10/3/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701
4869,74,2200,8/14/2017,0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
17783,7,2200,4/20/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560
2234,54,2201,11/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
4094,48,2201,7/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220
10479,94,2201,3/19/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
12583,39,2201,8/11/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
14620,24,2201,10/14/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
16789,84,2201,4/25/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367
19694,55,2201,1/18/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259
317,90,2202,6/19/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
2515,4,2202,4/28/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
4201,5,2202,3/2/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
4991,64,2202,10/21/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487
5766,50,2202,7/24/2017,1,Cancelled,WeareA2B,Standard,medium,small,175.89,131.92,35707
8679,2,2202,8/2/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573
8951,37,2202,3/31/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
10151,62,2202,8/13/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42145
13431,3,2202,11/2/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
14675,72,2202,1/2/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
3557,38,2203,8/4/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
9513,74,2203,11/11/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
10306,62,2203,5/27/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
14936,32,2203,8/5/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36367
15217,0,2203,2/24/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
1811,99,2204,9/9/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
3849,0,2204,5/15/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
5593,0,2204,3/7/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
6992,0,2204,12/13/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
7082,5,2204,9/22/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
10309,89,2204,2/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
13269,30,2204,3/22/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
19399,67,2204,8/21/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
1409,48,2205,5/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
2650,100,2205,7/13/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
7809,80,2205,9/21/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
6757,51,2206,5/17/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
10334,67,2206,6/20/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
13215,67,2206,6/26/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
17086,59,2206,11/2/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
850,93,2207,2/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874
5958,73,2207,6/29/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668
6516,32,2207,3/14/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
9146,4,2207,9/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
17218,23,2207,10/17/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
18481,69,2207,6/17/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996
2011,95,2208,7/6/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
4958,85,2208,6/11/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
5369,55,2208,5/17/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
5975,72,2208,9/7/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
13510,80,2208,6/28/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
15939,81,2208,5/2/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
6938,77,2209,4/9/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,33429
978,0,2210,11/11/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
2116,96,2210,5/6/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
7265,0,2210,9/20/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
12324,91,2210,8/4/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12597,97,2210,3/19/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
14857,77,2210,7/12/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
15817,0,2210,12/3/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
17688,23,2210,7/2/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
18399,4,2210,7/31/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
633,49,2211,9/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259
5172,90,2211,4/15/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
14654,85,2211,2/28/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367
1839,68,2212,6/19/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
6716,80,2212,6/21/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533
12105,45,2212,5/15/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,38991
12985,17,2212,7/4/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
14763,67,2212,11/19/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
16688,31,2212,5/5/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361
2165,78,2213,5/26/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533
5074,38,2213,2/13/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,35560
11579,3,2213,4/7/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40649
14181,76,2213,12/15/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,35455
17359,13,2213,7/25/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
4414,84,2214,1/8/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859
6274,76,2214,4/25/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556
6630,77,2214,12/3/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668
15326,6,2214,8/21/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
15337,0,2214,11/11/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002
1068,96,2215,12/11/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002
12278,69,2215,7/16/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668
2200,67,2216,10/17/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,34115
14178,5,2216,1/6/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
